Rep_ID,Qty,Amount,Sales_Date,Total_Sales,Organization_Id,customer_id,Product_id
987,1,1294.68,9/29/2025,1294.68,039649AF41D4B93,50,50
862,2,2034.21,9/29/2025,4068.42,039649AF41D4B93,44,44
923,7,1929.27,9/29/2025,13504.89,039649AF41D4B93,47,47
770,7,256.98,9/29/2025,1798.86,02c7Ad4B6D0a2DE,39,39
293,4,1930.21,9/29/2025,7720.84,00B6a6Fdc035Ff3,15,15
968,6,1330.77,9/30/2025,7984.62,039649AF41D4B93,49,49
227,8,1206.48,9/30/2025,9651.84,00B6a6Fdc035Ff3,12,12
612,10,681.45,9/30/2025,6814.5,02c7Ad4B6D0a2DE,31,31
757,8,1702.78,9/30/2025,13622.24,02c7Ad4B6D0a2DE,38,38
564,10,716.22,10/1/2025,7162.2,02Fce43cb656920,29,29
627,5,2364.46,10/1/2025,11822.3,02c7Ad4B6D0a2DE,32,32
212,9,336.45,10/2/2025,3028.05,00B6a6Fdc035Ff3,11,11
41,10,1410.74,10/3/2025,14107.4,0052ABdaff57DaC,3,3
698,4,484.5,10/3/2025,1938,02c7Ad4B6D0a2DE,35,35
427,1,338.6,10/3/2025,338.6,02Fce43cb656920,22,22
30,4,158.19,10/4/2025,632.76,0052ABdaff57DaC,2,2
480,6,2117.23,10/4/2025,12703.38,02Fce43cb656920,24,24
440,7,114.99,10/4/2025,804.93,02Fce43cb656920,22,22
592,6,1805.65,10/4/2025,10833.9,02Fce43cb656920,30,30
430,1,2165.12,10/4/2025,2165.12,02Fce43cb656920,22,22
719,3,382.22,10/5/2025,1146.66,02c7Ad4B6D0a2DE,36,36
285,10,226.66,10/5/2025,2266.6,00B6a6Fdc035Ff3,15,15
144,2,2177.4,10/5/2025,4354.8,0052ABdaff57DaC,8,8
64,2,179.09,10/5/2025,358.18,0052ABdaff57DaC,4,4
680,3,1527.03,10/5/2025,4581.09,02c7Ad4B6D0a2DE,34,34
963,2,2149.53,10/5/2025,4299.06,039649AF41D4B93,49,49
560,5,2152.03,10/6/2025,10760.15,02Fce43cb656920,28,28
220,7,1442.19,10/6/2025,10095.33,00B6a6Fdc035Ff3,11,11
370,5,1960.3,10/6/2025,9801.5,00B6a6Fdc035Ff3,19,19
549,9,2353.08,10/7/2025,21177.72,02Fce43cb656920,28,28
80,4,660.28,10/7/2025,2641.12,0052ABdaff57DaC,4,4
417,7,1755.64,10/8/2025,12289.48,02Fce43cb656920,21,21
137,1,425.27,10/8/2025,425.27,0052ABdaff57DaC,7,7
321,9,1577.1,10/9/2025,14193.9,00B6a6Fdc035Ff3,17,17
804,7,255.9,10/9/2025,1791.3,039649AF41D4B93,41,41
352,5,878.82,10/10/2025,4394.1,00B6a6Fdc035Ff3,18,18
820,4,1961.57,10/10/2025,7846.28,039649AF41D4B93,41,41
552,7,238.59,10/10/2025,1670.13,02Fce43cb656920,28,28
265,5,326.61,10/10/2025,1633.05,00B6a6Fdc035Ff3,14,14
207,2,2319.37,10/10/2025,4638.74,00B6a6Fdc035Ff3,11,11
940,9,2482.52,10/10/2025,22342.68,039649AF41D4B93,47,47
36,7,1327.4,10/10/2025,9291.8,0052ABdaff57DaC,2,2
872,8,1792.1,10/11/2025,14336.8,039649AF41D4B93,44,44
882,2,622.91,10/11/2025,1245.82,039649AF41D4B93,45,45
752,1,988.54,10/11/2025,988.54,02c7Ad4B6D0a2DE,38,38
399,7,1317.72,10/11/2025,9224.04,00B6a6Fdc035Ff3,20,20
174,3,1781.53,10/12/2025,5344.59,0052ABdaff57DaC,9,9
907,2,1324.61,10/13/2025,2649.22,039649AF41D4B93,46,46
998,5,941.1,10/13/2025,4705.5,039649AF41D4B93,50,50
980,1,215.04,10/14/2025,215.04,039649AF41D4B93,49,49
107,3,1414.59,10/14/2025,4243.77,0052ABdaff57DaC,6,6
453,10,2466.74,10/14/2025,24667.4,02Fce43cb656920,23,23
985,5,2156.87,10/14/2025,10784.35,039649AF41D4B93,50,50
657,8,571.64,10/14/2025,4573.12,02c7Ad4B6D0a2DE,33,33
966,9,1577.82,10/15/2025,14200.38,039649AF41D4B93,49,49
697,9,456.68,10/15/2025,4110.12,02c7Ad4B6D0a2DE,35,35
831,1,1849.62,10/15/2025,1849.62,039649AF41D4B93,42,42
274,2,1933,10/15/2025,3866,00B6a6Fdc035Ff3,14,14
585,10,962.12,10/15/2025,9621.2,02Fce43cb656920,30,30
112,5,647.56,10/15/2025,3237.8,0052ABdaff57DaC,6,6
926,8,2158.88,10/16/2025,17271.04,039649AF41D4B93,47,47
728,3,616.07,10/16/2025,1848.21,02c7Ad4B6D0a2DE,37,37
632,4,837.3,10/16/2025,3349.2,02c7Ad4B6D0a2DE,32,32
894,9,2379.21,10/16/2025,21412.89,039649AF41D4B93,45,45
336,4,1851.61,10/17/2025,7406.44,00B6a6Fdc035Ff3,17,17
626,9,2055.28,10/17/2025,18497.52,02c7Ad4B6D0a2DE,32,32
26,5,366.82,10/18/2025,1834.1,0052ABdaff57DaC,2,2
359,6,375.6,10/18/2025,2253.6,00B6a6Fdc035Ff3,18,18
140,10,1950.99,10/19/2025,19509.9,0052ABdaff57DaC,7,7
318,3,318.34,10/19/2025,955.02,00B6a6Fdc035Ff3,16,16
650,10,915,10/19/2025,9150,02c7Ad4B6D0a2DE,33,33
506,7,2298.06,10/20/2025,16086.42,02Fce43cb656920,26,26
855,9,611.99,10/20/2025,5507.91,039649AF41D4B93,43,43
308,6,1099.17,10/20/2025,6595.02,00B6a6Fdc035Ff3,16,16
192,2,1374.54,10/20/2025,2749.08,0052ABdaff57DaC,10,10
397,6,1671.94,10/20/2025,10031.64,00B6a6Fdc035Ff3,20,20
482,10,1961.28,10/21/2025,19612.8,02Fce43cb656920,25,25
113,2,2497.41,10/22/2025,4994.82,0052ABdaff57DaC,6,6
939,8,2276.89,10/23/2025,18215.12,039649AF41D4B93,47,47
655,3,2254.12,10/23/2025,6762.36,02c7Ad4B6D0a2DE,33,33
795,8,2215.25,10/24/2025,17722,02c7Ad4B6D0a2DE,40,40
67,4,378.98,10/24/2025,1515.92,0052ABdaff57DaC,4,4
413,10,1247.94,10/24/2025,12479.4,02Fce43cb656920,21,21
838,4,254.91,10/25/2025,1019.64,039649AF41D4B93,42,42
685,2,973.99,10/25/2025,1947.98,02c7Ad4B6D0a2DE,35,35
361,9,1996.44,10/27/2025,17967.96,00B6a6Fdc035Ff3,19,19
605,6,1720.63,10/27/2025,10323.78,02c7Ad4B6D0a2DE,31,31
40,7,925.68,10/28/2025,6479.76,0052ABdaff57DaC,2,2
837,3,1419.07,10/28/2025,4257.21,039649AF41D4B93,42,42
842,4,1206.75,10/28/2025,4827,039649AF41D4B93,43,43
344,10,625.08,10/29/2025,6250.8,00B6a6Fdc035Ff3,18,18
906,3,1130.8,10/29/2025,3392.4,039649AF41D4B93,46,46
736,1,630.68,10/29/2025,630.68,02c7Ad4B6D0a2DE,37,37
337,6,1487.34,10/29/2025,8924.04,00B6a6Fdc035Ff3,17,17
340,1,595.29,10/29/2025,595.29,00B6a6Fdc035Ff3,17,17
206,5,141.39,10/29/2025,706.95,00B6a6Fdc035Ff3,11,11
629,6,1099.89,10/29/2025,6599.34,02c7Ad4B6D0a2DE,32,32
569,2,349.69,10/30/2025,699.38,02Fce43cb656920,29,29
22,4,1950.78,10/30/2025,7803.12,0052ABdaff57DaC,2,2
306,5,1025.92,10/30/2025,5129.6,00B6a6Fdc035Ff3,16,16
455,10,2421.84,10/31/2025,24218.4,02Fce43cb656920,23,23
78,5,725.13,10/31/2025,3625.65,0052ABdaff57DaC,4,4
478,10,1099.74,10/31/2025,10997.4,02Fce43cb656920,24,24
762,3,2455.65,10/31/2025,7366.95,02c7Ad4B6D0a2DE,39,39
727,2,2001.93,11/1/2025,4003.86,02c7Ad4B6D0a2DE,37,37
863,6,2287.63,11/1/2025,13725.78,039649AF41D4B93,44,44
163,9,1947.33,11/1/2025,17525.97,0052ABdaff57DaC,9,9
581,4,853.24,11/2/2025,3412.96,02Fce43cb656920,30,30
505,10,757.86,11/2/2025,7578.6,02Fce43cb656920,26,26
323,7,1018.88,11/2/2025,7132.16,00B6a6Fdc035Ff3,17,17
699,7,1268.54,11/3/2025,8879.78,02c7Ad4B6D0a2DE,35,35
874,1,2000.87,11/3/2025,2000.87,039649AF41D4B93,44,44
692,3,650.19,11/4/2025,1950.57,02c7Ad4B6D0a2DE,35,35
933,3,2121.31,11/4/2025,6363.93,039649AF41D4B93,47,47
515,9,1468.31,11/4/2025,13214.79,02Fce43cb656920,26,26
608,7,1305.92,11/4/2025,9141.44,02c7Ad4B6D0a2DE,31,31
566,5,584.1,11/5/2025,2920.5,02Fce43cb656920,29,29
31,3,682.75,11/5/2025,2048.25,0052ABdaff57DaC,2,2
725,6,2495.81,11/6/2025,14974.86,02c7Ad4B6D0a2DE,37,37
934,3,1081.87,11/7/2025,3245.61,039649AF41D4B93,47,47
392,10,1239.14,11/7/2025,12391.4,00B6a6Fdc035Ff3,20,20
864,2,1642.02,11/8/2025,3284.04,039649AF41D4B93,44,44
679,1,531.67,11/9/2025,531.67,02c7Ad4B6D0a2DE,34,34
63,3,843.31,11/9/2025,2529.93,0052ABdaff57DaC,4,4
661,9,149.13,11/9/2025,1342.17,02c7Ad4B6D0a2DE,34,34
284,3,1053.71,11/10/2025,3161.13,00B6a6Fdc035Ff3,15,15
193,6,1679.65,11/10/2025,10077.9,0052ABdaff57DaC,10,10
859,2,325.8,11/10/2025,651.6,039649AF41D4B93,43,43
589,5,150.36,11/11/2025,751.8,02Fce43cb656920,30,30
446,10,1874.7,11/11/2025,18747,02Fce43cb656920,23,23
176,10,86.28,11/11/2025,862.8,0052ABdaff57DaC,9,9
686,2,1837.85,11/11/2025,3675.7,02c7Ad4B6D0a2DE,35,35
999,7,1587.13,11/13/2025,11109.91,039649AF41D4B93,50,50
204,4,166.62,11/15/2025,666.48,00B6a6Fdc035Ff3,11,11
787,2,2054.85,11/15/2025,4109.7,02c7Ad4B6D0a2DE,40,40
768,9,127.82,11/15/2025,1150.38,02c7Ad4B6D0a2DE,39,39
238,10,401.62,11/15/2025,4016.2,00B6a6Fdc035Ff3,12,12
800,4,685.81,11/16/2025,2743.24,02c7Ad4B6D0a2DE,40,40
366,1,845.97,11/17/2025,845.97,00B6a6Fdc035Ff3,19,19
704,3,531.8,11/17/2025,1595.4,02c7Ad4B6D0a2DE,36,36
917,9,118.86,11/17/2025,1069.74,039649AF41D4B93,46,46
847,5,2429.54,11/17/2025,12147.7,039649AF41D4B93,43,43
271,7,534.47,11/18/2025,3741.29,00B6a6Fdc035Ff3,14,14
362,2,183.22,11/20/2025,366.44,00B6a6Fdc035Ff3,19,19
910,9,1048.44,11/20/2025,9435.96,039649AF41D4B93,46,46
214,1,1868.75,11/20/2025,1868.75,00B6a6Fdc035Ff3,11,11
327,2,1487.12,11/21/2025,2974.24,00B6a6Fdc035Ff3,17,17
503,2,2125.32,11/21/2025,4250.64,02Fce43cb656920,26,26
65,1,148.78,11/21/2025,148.78,0052ABdaff57DaC,4,4
614,9,472.79,11/21/2025,4255.11,02c7Ad4B6D0a2DE,31,31
710,7,2371.3,11/21/2025,16599.1,02c7Ad4B6D0a2DE,36,36
119,4,2404.66,11/22/2025,9618.64,0052ABdaff57DaC,6,6
103,3,507.08,11/22/2025,1521.24,0052ABdaff57DaC,6,6
436,4,2432.89,11/23/2025,9731.56,02Fce43cb656920,22,22
343,5,1399.4,11/24/2025,6997,00B6a6Fdc035Ff3,18,18
464,10,201.83,11/25/2025,2018.3,02Fce43cb656920,24,24
474,4,2535.12,11/25/2025,10140.48,02Fce43cb656920,24,24
583,2,2067.05,11/25/2025,4134.1,02Fce43cb656920,30,30
161,4,1029.79,11/25/2025,4119.16,0052ABdaff57DaC,9,9
59,1,731.28,11/25/2025,731.28,0052ABdaff57DaC,3,3
620,7,350.61,11/26/2025,2454.27,02c7Ad4B6D0a2DE,31,31
298,5,816.23,11/26/2025,4081.15,00B6a6Fdc035Ff3,15,15
90,5,1294.74,11/26/2025,6473.7,0052ABdaff57DaC,5,5
615,1,615.95,11/26/2025,615.95,02c7Ad4B6D0a2DE,31,31
748,8,583.11,11/27/2025,4664.88,02c7Ad4B6D0a2DE,38,38
15,6,162.1,11/27/2025,972.6,0052ABdaff57DaC,1,1
315,1,2323.8,11/27/2025,2323.8,00B6a6Fdc035Ff3,16,16
406,5,1643.05,11/28/2025,8215.25,02Fce43cb656920,21,21
796,3,1555.69,11/28/2025,4667.07,02c7Ad4B6D0a2DE,40,40
210,1,542.34,11/28/2025,542.34,00B6a6Fdc035Ff3,11,11
324,4,68.92,11/29/2025,275.68,00B6a6Fdc035Ff3,17,17
105,10,643,11/29/2025,6430,0052ABdaff57DaC,6,6
94,10,1578.04,11/30/2025,15780.4,0052ABdaff57DaC,5,5
165,2,1454.88,11/30/2025,2909.76,0052ABdaff57DaC,9,9
598,1,1374.74,11/30/2025,1374.74,02Fce43cb656920,30,30
964,5,463.09,12/1/2025,2315.45,039649AF41D4B93,49,49
808,3,1979.04,12/1/2025,5937.12,039649AF41D4B93,41,41
798,9,904.27,12/1/2025,8138.43,02c7Ad4B6D0a2DE,40,40
866,9,1463.68,12/1/2025,13173.12,039649AF41D4B93,44,44
48,4,80.07,12/2/2025,320.28,0052ABdaff57DaC,3,3
693,9,1136.19,12/2/2025,10225.71,02c7Ad4B6D0a2DE,35,35
533,6,1254.08,12/3/2025,7524.48,02Fce43cb656920,27,27
663,1,1510.01,12/3/2025,1510.01,02c7Ad4B6D0a2DE,34,34
201,3,953.77,12/3/2025,2861.31,00B6a6Fdc035Ff3,11,11
553,5,2295.49,12/3/2025,11477.45,02Fce43cb656920,28,28
438,1,154.33,12/4/2025,154.33,02Fce43cb656920,22,22
414,7,288.2,12/5/2025,2017.4,02Fce43cb656920,21,21
898,7,1716.07,12/5/2025,12012.49,039649AF41D4B93,45,45
811,4,1932.95,12/5/2025,7731.8,039649AF41D4B93,41,41
707,5,716.34,12/5/2025,3581.7,02c7Ad4B6D0a2DE,36,36
157,6,1397.64,12/6/2025,8385.84,0052ABdaff57DaC,8,8
772,6,2351.41,12/7/2025,14108.46,02c7Ad4B6D0a2DE,39,39
753,7,1451.16,12/7/2025,10158.12,02c7Ad4B6D0a2DE,38,38
714,9,2355.48,12/7/2025,21199.32,02c7Ad4B6D0a2DE,36,36
979,5,991.2,12/8/2025,4956,039649AF41D4B93,49,49
457,3,793.74,12/8/2025,2381.22,02Fce43cb656920,23,23
11,5,2091.64,12/8/2025,10458.2,0052ABdaff57DaC,1,1
102,1,2436.99,12/9/2025,2436.99,0052ABdaff57DaC,6,6
903,4,1612.08,12/9/2025,6448.32,039649AF41D4B93,46,46
766,2,445.29,12/9/2025,890.58,02c7Ad4B6D0a2DE,39,39
245,3,884.83,12/9/2025,2654.49,00B6a6Fdc035Ff3,13,13
373,1,2403.74,12/12/2025,2403.74,00B6a6Fdc035Ff3,19,19
447,1,1916.84,12/14/2025,1916.84,02Fce43cb656920,23,23
635,3,2125.98,12/14/2025,6377.94,02c7Ad4B6D0a2DE,32,32
602,9,895.99,12/15/2025,8063.91,02c7Ad4B6D0a2DE,31,31
994,3,66.7,12/15/2025,200.1,039649AF41D4B93,50,50
551,4,1513.88,12/15/2025,6055.52,02Fce43cb656920,28,28
314,7,1952.29,12/16/2025,13666.03,00B6a6Fdc035Ff3,16,16
121,2,879.44,12/17/2025,1758.88,0052ABdaff57DaC,7,7
780,6,1254.45,12/17/2025,7526.7,02c7Ad4B6D0a2DE,39,39
42,6,2238.47,12/17/2025,13430.82,0052ABdaff57DaC,3,3
498,5,1736.23,12/17/2025,8681.15,02Fce43cb656920,25,25
971,9,1719.63,12/18/2025,15476.67,039649AF41D4B93,49,49
425,5,1707.7,12/19/2025,8538.5,02Fce43cb656920,22,22
378,2,2415.47,12/19/2025,4830.94,00B6a6Fdc035Ff3,19,19
386,6,1542.55,12/19/2025,9255.3,00B6a6Fdc035Ff3,20,20
28,1,558.77,12/19/2025,558.77,0052ABdaff57DaC,2,2
955,5,1415.59,12/20/2025,7077.95,039649AF41D4B93,48,48
524,1,931.41,12/20/2025,931.41,02Fce43cb656920,27,27
465,10,1498.68,12/21/2025,14986.8,02Fce43cb656920,24,24
55,1,1450.17,12/21/2025,1450.17,0052ABdaff57DaC,3,3
402,7,912.76,12/21/2025,6389.32,02Fce43cb656920,21,21
981,9,1694,12/21/2025,15246,039649AF41D4B93,50,50
347,6,2422.07,12/21/2025,14532.42,00B6a6Fdc035Ff3,18,18
71,2,96.18,12/22/2025,192.36,0052ABdaff57DaC,4,4
937,3,1856.23,12/22/2025,5568.69,039649AF41D4B93,47,47
830,9,1521.13,12/22/2025,13690.17,039649AF41D4B93,42,42
993,3,1875.13,12/22/2025,5625.39,039649AF41D4B93,50,50
341,2,2226.1,12/23/2025,4452.2,00B6a6Fdc035Ff3,18,18
703,7,288.96,12/23/2025,2022.72,02c7Ad4B6D0a2DE,36,36
409,1,549.93,12/23/2025,549.93,02Fce43cb656920,21,21
806,3,1719.19,12/23/2025,5157.57,039649AF41D4B93,41,41
599,6,1273.45,12/24/2025,7640.7,02Fce43cb656920,30,30
178,1,1711.77,12/24/2025,1711.77,0052ABdaff57DaC,9,9
84,10,1716.39,12/24/2025,17163.9,0052ABdaff57DaC,5,5
563,8,750.36,12/24/2025,6002.88,02Fce43cb656920,29,29
802,3,51.33,12/24/2025,153.99,039649AF41D4B93,41,41
246,2,2299.6,12/24/2025,4599.2,00B6a6Fdc035Ff3,13,13
846,2,324.05,12/24/2025,648.1,039649AF41D4B93,43,43
143,3,285.44,12/24/2025,856.32,0052ABdaff57DaC,8,8
35,2,231.21,12/25/2025,462.42,0052ABdaff57DaC,2,2
835,10,855.54,12/26/2025,8555.4,039649AF41D4B93,42,42
967,6,1644.42,12/26/2025,9866.52,039649AF41D4B93,49,49
521,3,1277.15,12/26/2025,3831.45,02Fce43cb656920,27,27
750,8,2511.46,12/26/2025,20091.68,02c7Ad4B6D0a2DE,38,38
767,7,1008.97,12/28/2025,7062.79,02c7Ad4B6D0a2DE,39,39
973,10,2335.55,12/29/2025,23355.5,039649AF41D4B93,49,49
778,8,1591.2,12/29/2025,12729.6,02c7Ad4B6D0a2DE,39,39
